unix_ts,open,high,low,close,Volume,close time
1660839900000,23375.13000000,23376.24000000,23330.00000000,23336.29000000,866.17118000,1660840199999
1660840200000,23335.33000000,23345.14000000,23272.99000000,23316.97000000,1233.52652000,1660840499999
1660840500000,23316.97000000,23323.83000000,23254.43000000,23272.02000000,767.77352000,1660840799999
1660840800000,23273.42000000,23286.34000000,23259.52000000,23261.09000000,511.89890000,1660841099999
1660841100000,23261.09000000,23321.92000000,23249.66000000,23304.73000000,867.71817000,1660841399999
1660841400000,23303.71000000,23363.20000000,23294.81000000,23357.40000000,858.68930000,1660841699999
1660841700000,23357.40000000,23362.44000000,23311.22000000,23336.04000000,637.57682000,1660841999999
1660842000000,23336.04000000,23384.50000000,23326.12000000,23354.79000000,808.77308000,1660842299999
1660842300000,23353.57000000,23392.19000000,23350.00000000,23390.18000000,596.22865000,1660842599999
1660842600000,23390.18000000,23399.18000000,23366.92000000,23377.04000000,684.66551000,1660842899999
1660842900000,23377.04000000,23408.00000000,23345.46000000,23406.80000000,624.63270000,1660843199999
1660843200000,23406.80000000,23421.00000000,23380.26000000,23383.01000000,631.85109000,1660843499999
1660843500000,23383.01000000,23400.00000000,23378.38000000,23385.76000000,357.94786000,1660843799999
1660843800000,23384.62000000,23396.29000000,23367.77000000,23390.22000000,364.09412000,1660844099999
1660844100000,23391.77000000,23412.53000000,23386.66000000,23403.84000000,376.40024000,1660844399999
1660844400000,23402.74000000,23404.70000000,23362.67000000,23362.97000000,376.61091000,1660844699999
1660844700000,23364.32000000,23378.45000000,23341.51000000,23341.85000000,452.00344000,1660844999999
1660845000000,23341.93000000,23345.17000000,23285.60000000,23297.99000000,618.99195000,1660845299999
1660845300000,23296.94000000,23297.99000000,23257.38000000,23272.80000000,697.08224000,1660845599999
1660845600000,23271.57000000,23320.00000000,23235.28000000,23296.10000000,1035.12264000,1660845899999
1660845900000,23297.96000000,23309.53000000,23270.06000000,23295.03000000,359.84921000,1660846199999
1660846200000,23295.03000000,23320.00000000,23290.41000000,23309.48000000,408.83152000,1660846499999
1660846500000,23308.65000000,23320.00000000,23289.98000000,23295.23000000,474.57689000,1660846799999
1660846800000,23294.57000000,23298.00000000,23260.00000000,23285.65000000,411.61959000,1660847099999
1660847100000,23287.58000000,23296.83000000,23274.69000000,23286.28000000,329.11052000,1660847399999
1660847400000,23286.28000000,23288.74000000,23260.16000000,23265.26000000,466.41412000,1660847699999
1660847700000,23265.26000000,23285.06000000,23256.00000000,23275.57000000,380.62801000,1660847999999
1660848000000,23276.15000000,23302.00000000,23260.40000000,23268.81000000,381.87992000,1660848299999
1660848300000,23268.81000000,23278.22000000,23240.68000000,23272.20000000,631.91512000,1660848599999
1660848600000,23272.20000000,23313.76000000,23261.96000000,23309.25000000,400.71541000,1660848899999
1660848900000,23309.25000000,23367.00000000,23298.23000000,23315.85000000,969.16834000,1660849199999
1660849200000,23315.85000000,23356.07000000,23303.16000000,23338.83000000,478.63864000,1660849499999
1660849500000,23338.60000000,23357.14000000,23321.22000000,23350.36000000,397.44544000,1660849799999
1660849800000,23349.63000000,23386.00000000,23334.27000000,23370.96000000,666.44168000,1660850099999
1660850100000,23370.96000000,23401.95000000,23341.51000000,23397.74000000,919.15236000,1660850399999
1660850400000,23398.50000000,23428.00000000,23388.01000000,23415.17000000,680.22132000,1660850699999
1660850700000,23413.57000000,23419.89000000,23383.02000000,23391.37000000,408.02209000,1660850999999
1660851000000,23389.54000000,23434.41000000,23373.23000000,23422.79000000,552.79862000,1660851299999
1660851300000,23423.30000000,23432.79000000,23401.31000000,23416.92000000,397.96746000,1660851599999
1660851600000,23416.86000000,23421.77000000,23395.00000000,23402.54000000,417.02954000,1660851899999
1660851900000,23401.32000000,23408.03000000,23374.15000000,23390.27000000,420.96234000,1660852199999
1660852200000,23390.27000000,23392.06000000,23371.58000000,23373.21000000,373.73652000,1660852499999
1660852500000,23375.02000000,23384.41000000,23334.38000000,23344.88000000,612.41465000,1660852799999
1660852800000,23344.88000000,23382.09000000,23340.00000000,23370.18000000,404.75064000,1660853099999
1660853100000,23368.92000000,23370.18000000,23320.00000000,23329.37000000,390.34753000,1660853399999
1660853400000,23329.37000000,23410.00000000,23325.58000000,23398.62000000,492.33794000,1660853699999
1660853700000,23398.62000000,23420.92000000,23345.60000000,23348.97000000,481.21939000,1660853999999
1660854000000,23348.97000000,23399.63000000,23341.22000000,23384.95000000,386.69499000,1660854299999
1660854300000,23384.95000000,23391.52000000,23365.00000000,23389.00000000,242.22500000,1660854599999
1660854600000,23389.80000000,23430.85000000,23388.93000000,23407.51000000,369.47705000,1660854899999
1660854900000,23407.51000000,23448.00000000,23400.37000000,23432.76000000,359.96301000,1660855199999
1660855200000,23433.91000000,23444.25000000,23401.22000000,23408.32000000,313.43047000,1660855499999
1660855500000,23409.58000000,23434.81000000,23403.68000000,23417.17000000,310.02265000,1660855799999
1660855800000,23417.17000000,23441.43000000,23413.48000000,23423.03000000,336.45089000,1660856099999
1660856100000,23423.03000000,23430.39000000,23402.83000000,23414.84000000,287.86453000,1660856399999
1660856400000,23416.29000000,23422.90000000,23402.96000000,23419.52000000,239.13062000,1660856699999
1660856700000,23420.67000000,23427.39000000,23390.45000000,23393.71000000,265.91897000,1660856999999
1660857000000,23393.71000000,23395.38000000,23370.00000000,23371.25000000,416.91019000,1660857299999
1660857300000,23370.59000000,23371.91000000,23355.00000000,23360.51000000,213.51778000,1660857599999
1660857600000,23361.03000000,23390.97000000,23358.23000000,23371.25000000,186.13405000,1660857899999
1660857900000,23372.08000000,23415.00000000,23370.13000000,23408.83000000,172.94022000,1660858199999
1660858200000,23408.83000000,23409.92000000,23380.00000000,23380.53000000,113.83217000,1660858499999
1660858500000,23381.51000000,23403.99000000,23380.19000000,23401.87000000,154.96476000,1660858799999
1660858800000,23401.87000000,23404.08000000,23377.93000000,23379.25000000,185.74057000,1660859099999
1660859100000,23379.25000000,23399.43000000,23376.25000000,23396.21000000,191.49320000,1660859399999
1660859400000,23397.04000000,23410.71000000,23371.55000000,23374.31000000,263.89276000,1660859699999
1660859700000,23375.24000000,23377.89000000,23356.66000000,23362.78000000,325.87754000,1660859999999
1660860000000,23362.78000000,23382.70000000,23350.00000000,23358.46000000,474.32658000,1660860299999
1660860300000,23358.46000000,23382.41000000,23351.24000000,23377.54000000,350.60328000,1660860599999
1660860600000,23376.63000000,23382.56000000,23340.00000000,23344.02000000,392.45992000,1660860899999
1660860900000,23345.23000000,23374.99000000,23320.68000000,23369.83000000,549.06057000,1660861199999
1660861200000,23368.70000000,23390.00000000,23344.53000000,23346.80000000,381.40768000,1660861499999
1660861500000,23346.80000000,23397.61000000,23338.00000000,23393.79000000,500.07739000,1660861799999
1660861800000,23393.79000000,23402.20000000,23355.00000000,23361.18000000,327.74214000,1660862099999
1660862100000,23361.18000000,23396.31000000,23356.69000000,23366.20000000,342.33191000,1660862399999
1660862400000,23366.17000000,23384.00000000,23355.75000000,23375.26000000,293.06049000,1660862699999
1660862700000,23374.43000000,23388.91000000,23351.66000000,23358.28000000,361.24881000,1660862999999
1660863000000,23357.23000000,23382.90000000,23351.22000000,23366.64000000,314.64794000,1660863299999
1660863300000,23367.87000000,23367.93000000,23343.89000000,23344.37000000,316.73914000,1660863599999
1660863600000,23345.30000000,23355.73000000,23331.00000000,23344.48000000,427.83375000,1660863899999
1660863900000,23344.48000000,23386.86000000,23341.37000000,23368.35000000,387.63305000,1660864199999
1660864200000,23368.36000000,23371.44000000,23280.00000000,23285.19000000,1091.74127000,1660864499999
1660864500000,23283.54000000,23333.36000000,23193.36000000,23213.56000000,1604.51844000,1660864799999
1660864800000,23213.56000000,23243.34000000,23111.04000000,23139.08000000,2263.36493000,1660865099999
1660865100000,23140.38000000,23202.87000000,23124.47000000,23190.37000000,1059.46466000,1660865399999
1660865400000,23191.81000000,23264.93000000,23182.94000000,23250.23000000,1048.21202000,1660865699999
1660865700000,23250.23000000,23269.84000000,23211.23000000,23223.56000000,691.75863000,1660865999999
1660866000000,23224.41000000,23242.59000000,23205.04000000,23213.35000000,625.13634000,1660866299999
1660866300000,23213.35000000,23250.51000000,23192.33000000,23231.62000000,724.81115000,1660866599999
1660866600000,23231.62000000,23239.44000000,23192.06000000,23203.98000000,609.49701000,1660866899999
1660866900000,23204.63000000,23214.66000000,23185.65000000,23191.20000000,631.07911000,1660867199999
1660867200000,23191.45000000,23208.67000000,23132.03000000,23166.29000000,1235.74534000,1660867499999
1660867500000,23166.29000000,23170.70000000,23061.53000000,23084.48000000,1655.93569000,1660867799999
1660867800000,23084.48000000,23090.00000000,23023.00000000,23067.79000000,1770.30344000,1660868099999
1660868100000,23067.79000000,23097.15000000,23015.89000000,23029.34000000,1048.08325000,1660868399999
1660868400000,23029.34000000,23032.42000000,22877.00000000,22961.13000000,3530.20268000,1660868699999
1660868700000,22962.42000000,22995.52000000,22916.60000000,22991.50000000,1321.15546000,1660868999999
1660869000000,22993.35000000,22995.75000000,22902.92000000,22919.66000000,1113.12507000,1660869299999
1660869300000,22919.73000000,22947.28000000,22888.63000000,22918.73000000,1320.53000000,1660869599999
1660869600000,22917.13000000,22947.90000000,22884.80000000,22945.58000000,1003.37344000,1660869899999
1660869900000,22945.62000000,22992.04000000,22925.13000000,22951.82000000,1010.51350000,1660870199999
1660870200000,22950.13000000,22956.23000000,22898.67000000,22921.88000000,754.63021000,1660870499999
1660870500000,22922.24000000,22964.09000000,22918.71000000,22931.29000000,725.31381000,1660870799999
1660870800000,22931.29000000,22954.24000000,22901.00000000,22952.31000000,792.05705000,1660871099999
1660871100000,22953.49000000,22964.78000000,22869.11000000,22906.35000000,1106.78260000,1660871399999
1660871400000,22906.35000000,22914.06000000,22854.43000000,22869.90000000,1102.77453000,1660871699999
1660871700000,22869.90000000,22896.69000000,22837.43000000,22871.76000000,1149.20125000,1660871999999
1660872000000,22872.87000000,22880.00000000,22816.06000000,22833.77000000,1091.91537000,1660872299999
1660872300000,22834.65000000,22836.44000000,22742.08000000,22764.51000000,1846.36399000,1660872599999
1660872600000,22762.74000000,22827.56000000,22748.13000000,22817.10000000,1803.71803000,1660872899999
1660872900000,22818.09000000,22850.00000000,22780.90000000,22801.95000000,811.39589000,1660873199999
1660873200000,22803.49000000,22831.84000000,22789.72000000,22810.09000000,723.56553000,1660873499999
1660873500000,22811.57000000,22831.36000000,22800.34000000,22805.12000000,640.94317000,1660873799999
1660873800000,22806.51000000,22813.94000000,22756.40000000,22760.07000000,830.20817000,1660874099999
1660874100000,22760.07000000,22770.53000000,22713.42000000,22761.81000000,968.15404000,1660874399999
1660874400000,22760.42000000,22761.81000000,22715.15000000,22723.80000000,622.82267000,1660874699999
1660874700000,22722.89000000,22789.99000000,22711.11000000,22775.46000000,885.64951000,1660874999999
1660875000000,22774.41000000,22787.09000000,22740.60000000,22763.33000000,530.46696000,1660875299999
1660875300000,22764.12000000,22812.51000000,22749.17000000,22799.59000000,726.13806000,1660875599999
1660875600000,22799.59000000,22809.21000000,22768.84000000,22791.22000000,463.63579000,1660875899999
1660875900000,22791.22000000,22812.69000000,22779.71000000,22797.31000000,490.90731000,1660876199999
1660876200000,22797.31000000,22801.78000000,22743.91000000,22764.29000000,538.30246000,1660876499999
1660876500000,22762.76000000,22773.46000000,22743.88000000,22768.82000000,440.46094000,1660876799999
1660876800000,22767.72000000,22796.12000000,22754.91000000,22766.20000000,485.08843000,1660877099999
1660877100000,22766.99000000,22788.05000000,22759.45000000,22768.18000000,451.74282000,1660877399999
1660877400000,22769.38000000,22790.63000000,22760.44000000,22778.13000000,343.07322000,1660877699999
1660877700000,22778.37000000,22828.60000000,22771.62000000,22816.07000000,638.07520000,1660877999999
1660878000000,22816.07000000,22829.61000000,22770.00000000,22780.66000000,534.78084000,1660878299999
1660878300000,22780.66000000,22784.51000000,22752.59000000,22762.73000000,531.93156000,1660878599999
1660878600000,22762.73000000,22765.42000000,22737.32000000,22753.84000000,469.21536000,1660878899999
1660878900000,22753.35000000,22790.15000000,22750.23000000,22777.67000000,563.47445000,1660879199999
1660879200000,22777.67000000,22804.98000000,22751.81000000,22760.33000000,559.51813000,1660879499999
1660879500000,22761.34000000,22806.84000000,22756.66000000,22790.09000000,475.96181000,1660879799999
1660879800000,22790.09000000,22809.08000000,22777.04000000,22807.50000000,333.95118000,1660880099999
1660880100000,22807.50000000,22813.47000000,22783.85000000,22796.21000000,342.92589000,1660880399999
1660880400000,22797.31000000,22811.21000000,22788.00000000,22788.00000000,362.74455000,1660880699999
1660880700000,22788.87000000,22794.00000000,22764.01000000,22785.37000000,318.10162000,1660880999999
1660881000000,22785.37000000,22799.99000000,22773.92000000,22789.77000000,356.75660000,1660881299999
1660881300000,22789.01000000,22801.50000000,22766.68000000,22769.05000000,405.04743000,1660881599999
1660881600000,22768.97000000,22789.21000000,22746.52000000,22784.59000000,587.19347000,1660881899999
1660881900000,22786.04000000,22793.77000000,22767.00000000,22768.48000000,358.30317000,1660882199999
1660882200000,22768.89000000,22793.04000000,22750.00000000,22780.93000000,482.83377000,1660882499999
1660882500000,22780.93000000,22795.99000000,22762.23000000,22787.66000000,374.10403000,1660882799999
